tweet_id,favorites,retweets
733822306246479872,3849,1078
733482008106668032,3293,1014
733460102733135873,4418,1366
733109485275860992,51574,17956
732732193018155009,2562,574
732726085725589504,3702,946
732585889486888962,3866,822
732375214819057664,8478,2695
732005617171337216,15667,5833
731285275100512256,3658,1050
731156023742988288,4019,1359
730924654643314689,6428,2113
730573383004487680,5156,2301
730427201120833536,3630,1111
730211855403241472,4008,1130
730196704625098752,5115,2049
729854734790754305,4223,1203
729838605770891264,1788,410
729823566028484608,4177,1322
729463711119904772,6079,2465
729113531270991872,1974,350
728986383096946689,3308,878
728760639972315136,4892,1819
728751179681943552,2910,725
728653952833728512,3465,1108
728409960103686147,5142,2142
728387165835677696,3843,1021
728046963732717569,4513,1255
728035342121635841,4767,1778
728015554473250816,4296,1164
727685679342333952,3071,683
727644517743104000,6168,1863
727524757080539137,4675,1302
727314416056803329,3481,801
727286334147182592,3186,871
727175381690781696,4053,1468
727155742655025152,3810,1409
726935089318363137,7207,2612
726887082820554753,4015,1605
726828223124897792,3715,1074
726224900189511680,4621,1227
725842289046749185,7384,2828
725786712245440512,4360,1449
725729321944506368,5426,1895
725458796924002305,1476,663
724983749226668032,3881,1388
724771698126512129,2480,685
724405726123311104,5549,1757
724049859469295616,4519,1883
724046343203856385,2784,595
724004602748780546,4376,1680
723912936180330496,4072,1306
723688335806480385,8064,3176
723673163800948736,3165,950
723179728551723008,5539,1999
722974582966214656,4301,1674
722613351520608256,5187,1742
721503162398597120,4873,1994
721001180231503872,2647,656
720785406564900865,3253,820
720775346191278080,2594,722
720415127506415616,4317,1592
720389942216527872,6714,2683
720340705894408192,3003,1037
720059472081784833,4065,1200
720043174954147842,5132,2138
719991154352222208,5056,1861
719704490224398336,4775,1547
719551379208073216,5287,2051
719367763014393856,2921,786
719339463458033665,4616,1335
719332531645071360,3570,1017
718971898235854848,3649,1166
718939241951195136,5480,1875
718631497683582976,19762,8604
718613305783398402,2549,514
718540630683709445,2597,1079
718460005985447936,2819,564
718454725339934721,5088,1604
718246886998687744,2020,532
718234618122661888,4056,1069
717841801130979328,2567,631
717790033953034240,3019,1202
717537687239008257,6019,1962
717428917016076293,1681,484
717421804990701568,3293,899
717047459982213120,6556,2031
717009362452090881,3420,1038
716802964044845056,4470,1254
716791146589110272,6248,1526
716730379797970944,1287,455
716447146686459905,13711,6282
716439118184652801,2473,227
716285507865542656,2906,1156
716080869887381504,7026,2047
715928423106027520,3335,931
715758151270801409,3909,1514
715733265223708672,4887,1799
715704790270025728,2920,605
715696743237730304,4082,1369
715680795826982913,4530,1726
715360349751484417,5716,1679
715342466308784130,3163,726
715220193576927233,2525,696
715200624753819648,5354,2010
715009755312439296,4356,1321
714982300363173890,3929,1105
714962719905021952,7702,4548
714957620017307648,4331,1513
714631576617938945,3422,1070
714606013974974464,3794,987
714485234495041536,2831,1233
714258258790387713,3147,763
714251586676113411,3419,895
714214115368108032,2375,938
714141408463036416,4507,1498
713919462244790272,3428,827
713909862279876608,2004,579
713900603437621249,2965,792
713761197720473600,5107,1468
713411074226274305,4617,1375
713177543487135744,7533,3014
713175907180089344,4664,1556
712809025985978368,19471,7183
712717840512598017,12929,5334
712668654853337088,4351,1295
712438159032893441,5573,1668
712309440758808576,255,25
712097430750289920,3975,1105
712092745624633345,3080,957
712085617388212225,3395,516
712065007010385924,2365,667
711998809858043904,0,134
711968124745228288,8436,2464
711743778164514816,2974,1049
711732680602345472,9305,4393
711694788429553666,34379,19493
711652651650457602,4050,979
711363825979756544,3829,1208
711306686208872448,3463,780
711008018775851008,3135,662
710997087345876993,4765,1486
710844581445812225,2667,736
710833117892898816,2818,575
710658690886586372,2423,603
710609963652087808,5025,2506
710588934686908417,4767,2000
710296729921429505,2482,787
710283270106132480,2234,550
710272297844797440,4739,1343
710269109699739648,2514,1203
710153181850935296,3048,953
710140971284037632,2901,954
710117014656950272,5769,2123
709918798883774466,3127,1140
709901256215666688,705,105
709852847387627521,3671,1275
709566166965075968,3713,1285
709556954897764353,3443,1134
709519240576036864,1556,256
709449600415961088,2331,624
709409458133323776,2736,740
709225125749587968,2515,609
709207347839836162,13222,6227
709198395643068416,2526,684
709179584944730112,2110,719
709158332880297985,2139,449
709042156699303936,4983,1751
708853462201716736,1882,700
708845821941387268,3120,956
708834316713893888,1776,538
708810915978854401,17287,7419
708738143638450176,2876,872
708711088997666817,2674,775
708479650088034305,2670,720
708469915515297792,3236,877
708400866336894977,16791,10801
708356463048204288,3792,1427
708349470027751425,2467,788
708149363256774660,4482,1643
708130923141795840,3552,892
708119489313951744,2813,1044
708109389455101952,2025,578
708026248782585858,4573,2041
707995814724026368,3277,1199
707983188426153984,51,2
707969809498152960,2827,1034
707776935007539200,3440,1010
707741517457260545,2615,653
707738799544082433,4297,2639
707693576495472641,3609,1069
707629649552134146,2706,939
707610948723478529,17799,6851
707420581654872064,2388,739
707411934438625280,2389,637
707387676719185920,3676,1389
707377100785885184,3440,1154
707315916783140866,2599,684
707297311098011648,2900,850
707059547140169728,2702,726
707038192327901184,2301,850
707021089608753152,4270,1463
707014260413456384,2422,638
706904523814649856,15310,8371
706901761596989440,2170,640
706681918348251136,3482,1033
706644897839910912,2706,1169
706593038911545345,2264,670
706538006853918722,3626,1511
706516534877929472,3247,1107
706346369204748288,3617,986
706310011488698368,22470,8530
706291001778950144,1787,499
706265994973601792,2867,982
706169069255446529,4094,2375
706166467411222528,5409,1719
706153300320784384,1566,414
705975130514706432,3254,788
705970349788291072,3293,951
705898680587526145,2495,597
705786532653883392,2049,561
705591895322394625,3324,1229
705475953783398401,3102,988
705442520700944385,4673,1753
705428427625635840,4010,1808
705239209544720384,3143,803
705223444686888960,2703,863
705102439679201280,2257,545
705066031337840642,2282,645
704871453724954624,4480,1186
704859558691414016,2366,582
704847917308362754,5365,1637
704819833553219584,2763,1068
704761120771465216,6962,3099
704499785726889984,3087,1067
704491224099647488,805,88
704480331685040129,3569,1131
704364645503647744,8434,3806
704347321748819968,1669,374
704134088924532736,1587,500
704113298707505153,1951,603
704054845121142784,3063,977
703774238772166656,1939,498
703769065844768768,3457,1213
703631701117943808,2722,739
703611486317502464,4061,1620
703425003149250560,3988,1474
703407252292673536,2574,743
703382836347330562,3682,1215
703356393781329922,2010,414
703268521220972544,2065,584
703079050210877440,7763,3316
703041949650034688,27716,13411
702932127499816960,2722,773
702899151802126337,1690,483
702684942141153280,3374,1154
702671118226825216,2309,601
702598099714314240,10862,3494
702539513671897089,3022,1019
702332542343577600,3359,1665
702321140488925184,3451,1101
702276748847800320,2599,816
702217446468493312,5048,1431
701981390485725185,3622,1060
701952816642965504,4002,1093
701889187134500865,3742,1471
701805642395348998,3613,1816
701601587219795968,2195,489
701570477911896070,2969,1001
701545186879471618,2795,655
701214700881756160,12843,5470
700890391244103680,2332,615
700864154249383937,2721,655
700847567345688576,2554,536
700796979434098688,2559,1027
700747788515020802,23996,10008
700518061187723268,2775,856
700505138482569216,2396,609
700462010979500032,4351,1925
700167517596164096,2781,797
700151421916807169,2352,707
700143752053182464,7921,2941
700062718104104960,2781,743
700029284593901568,2177,626
700002074055016451,3478,1441
699801817392291840,3215,1026
699788877217865730,2358,530
699779630832685056,2919,1327
699775878809702401,2063,647
699691744225525762,10784,4909
699446877801091073,6242,2797
699434518667751424,2282,543
699423671849451520,1445,353
699413908797464576,2174,661
699370870310113280,1979,468
699323444782047232,3324,922
699088579889332224,2352,670
699079609774645248,2577,702
699072405256409088,3160,1266
699060279947165696,3970,1933
699036661657767936,2740,1277
698989035503689728,3550,1052
698953797952008193,2845,968
698907974262222848,2665,664
698710712454139905,2600,728
698703483621523456,1523,406
698635131305795584,1350,364
698549713696649216,2439,661
698355670425473025,1968,484
698342080612007937,2382,1011
698262614669991936,4997,2146
698195409219559425,17607,6372
698178924120031232,2944,790
697995514407682048,1606,358
697990423684476929,3457,1386
697943111201378304,2524,736
697881462549430272,3168,1273
697630435728322560,1838,575
697616773278015490,3328,1084
697596423848730625,3192,1350
697575480820686848,2146,538
697516214579523584,2182,1212
697482927769255936,2548,721
697463031882764288,3587,1474
697270446429966336,4917,1987
697259378236399616,3454,1067
697255105972801536,3173,1239
697242256848379904,2643,710
696900204696625153,3353,1095
696894894812565505,2459,723
696886256886657024,5087,1919
696877980375769088,2559,761
696754882863349760,1550,381
696744641916489729,2169,1006
696713835009417216,2498,690
696518437233913856,4092,1816
696490539101908992,1280,156
696488710901260288,2667,1107
696405997980676096,3380,1217
696100768806522880,2035,713
695816827381944320,3162,1247
695794761660297217,3352,840
695767669421768709,1967,798
695629776980148225,4803,2244
695446424020918272,4591,1940
695409464418041856,9081,3818
695314793360662529,3826,1575
695095422348574720,2784,656
695074328191332352,2992,1182
695064344191721472,1687,641
695051054296211456,2804,840
694925794720792577,2829,976
694905863685980160,2895,1000
694669722378485760,37556,15462
694356675654983680,1584,311
694352839993344000,2142,665
694342028726001664,1657,523
694329668942569472,2110,537
694206574471057408,4402,2171
694183373896572928,3094,995
694001791655137281,3566,1105
693993230313091072,1964,433
693942351086120961,1819,395
693647888581312512,2839,635
693644216740769793,1414,135
693642232151285760,2664,445
693629975228977152,2579,854
693622659251335168,1627,397
693590843962331137,5328,2113
693582294167244802,1725,273
693486665285931008,1871,675
693280720173801472,3540,1325
693267061318012928,2516,876
693262851218264065,2347,535
693231807727280129,3012,786
693155686491000832,8291,3419
693109034023534592,1809,657
693095443459342336,1971,495
692919143163629568,2813,799
692905862751522816,2561,939
692901601640583168,1881,648
692894228850999298,2397,866
692828166163931137,3027,942
692752401762250755,7181,3882
692568918515392513,4565,1646
692535307825213440,3365,1452
692530551048294401,1938,449
692423280028966913,1555,245
692417313023332352,9812,3713
692187005137076224,2654,876
692158366030913536,2262,849
692142790915014657,1726,421
692041934689402880,3578,1361
692017291282812928,3015,1019
691820333922455552,4156,1773
691793053716221953,8527,4493
691756958957883396,3040,1094
691675652215414786,2047,544
691483041324204033,2495,606
691459709405118465,4275,1233
691444869282295808,2789,907
691416866452082688,20335,8186
691321916024623104,2702,707
691096613310316544,3115,952
691090071332753408,1797,359
690989312272396288,6217,3076
690959652130045952,3776,1344
690938899477221376,4352,2132
690932576555528194,3457,1094
690735892932222976,3986,1371
690728923253055490,2286,553
690690673629138944,2449,855
690649993829576704,1376,300
690607260360429569,305,17
690597161306841088,2067,646
690400367696297985,1974,485
690374419777196032,3434,922
690360449368465409,2779,955
690348396616552449,1586,549
690248561355657216,1770,438
690021994562220032,2938,1107
690015576308211712,2648,792
690005060500217858,3862,1806
689999384604450816,1500,400
689993469801164801,1543,488
689977555533848577,1441,477
689905486972461056,2561,742
689877686181715968,3184,1267
689835978131935233,2272,807
689661964914655233,3363,997
689659372465688576,10907,4154
689623661272240129,2352,691
689599056876867584,12230,5921
689557536375177216,2159,493
689517482558820352,3567,1530
689289219123089408,2371,1000
689283819090870273,3455,1184
689280876073582592,2100,770
689275259254616065,1218,263
689255633275777024,2689,1162
689154315265683456,3226,1074
689143371370250240,2127,552
688916208532455424,2872,933
688908934925697024,2228,826
688898160958271489,2215,845
688894073864884227,2350,742
688828561667567616,1459,398
688804835492233216,1010,209
688789766343622656,2337,714
688547210804498433,2748,755
688519176466644993,2436,787
688385280030670848,9774,4770
688211956440801280,2345,894
688179443353796608,2226,629
688116655151435777,2975,839
688064179421470721,1818,385
687841446767013888,5760,2705
687826841265172480,2880,1206
687818504314159109,2635,1015
687807801670897665,2519,753
687732144991551489,1854,700
687704180304273409,2566,896
687664829264453632,2040,548
687494652870668288,2014,614
687480748861947905,1684,261
687476254459715584,2078,572
687460506001633280,2159,584
687399393394311168,1994,674
687317306314240000,21148,9800
687312378585812992,4590,2032
687127927494963200,5753,2456
687124485711986689,2280,543
687109925361856513,6116,2636
687102708889812993,2466,1063
687096057537363968,2365,650
686947101016735744,9063,3406
686760001961103360,3701,1476
686749460672679938,3656,1562
686730991906516992,4375,1285
686683045143953408,2959,860
686618349602762752,3882,1455
686606069955735556,1995,583
686394059078897668,1836,727
686386521809772549,3429,941
686377065986265092,2337,601
686358356425093120,2313,728
686286779679375361,4217,1784
686050296934563840,2326,781
686035780142297088,1213,129
686034024800862208,3283,1247
686007916130873345,2610,449
686003207160610816,1918,678
685973236358713344,2221,563
685943807276412928,1716,644
685906723014619143,7922,3124
685681090388975616,2137,137
685667379192414208,2463,615
685663452032069632,3422,1570
685641971164143616,3086,834
685547936038666240,34700,16820
685532292383666176,3198,1234
685325112850124800,9984,4277
685321586178670592,2782,687
685315239903100929,3523,1157
685307451701334016,2172,472
685268753634967552,3253,1296
685198997565345792,2456,715
685169283572338688,4315,1525
684969860808454144,2490,408
684959798585110529,7178,3361
684940049151070208,3384,1119
684926975086034944,3684,502
684914660081053696,3691,1567
684902183876321280,1978,569
684880619965411328,2209,879
684830982659280897,36898,23181
684800227459624960,2851,1069
684594889858887680,9414,3795
684588130326986752,4331,1503
684567543613382656,3166,1323
684538444857667585,2791,1028
684481074559381504,4074,1253
684460069371654144,2082,595
684241637099323392,8577,3551
684225744407494656,1304,228
684222868335505415,4049,1476
684200372118904832,2275,1106
684195085588783105,2015,559
684188786104872960,3662,1256
684177701129875456,2122,723
684147889187209216,3135,1605
684122891630342144,2094,511
684097758874210310,4324,1545
683857920510050305,3999,1198
683852578183077888,2029,377
683849932751646720,2758,1052
683834909291606017,2762,1192
683828599284170753,2944,1136
683773439333797890,3521,1456
683742671509258241,6842,3569
683515932363329536,7751,3122
683498322573824003,3339,1030
683481228088049664,2772,1067
683462770029932544,2557,716
683449695444799489,4104,1725
683391852557561860,8011,2568
683357973142474752,3084,1005
683142553609318400,3032,1113
683111407806746624,3570,977
683098815881154561,2278,707
683078886620553216,2087,601
683030066213818368,2264,785
682962037429899265,38875,17914
682808988178739200,1864,193
682788441537560576,2600,1199
682750546109968385,1601,468
682697186228989953,1377,386
682662431982772225,3204,1162
682638830361513985,2163,646
682429480204398592,3609,1250
682406705142087680,7980,1890
682393905736888321,2353,733
682389078323662849,1756,503
682303737705140231,3237,1072
682259524040966145,4388,1303
682242692827447297,3421,1270
682088079302213632,19253,10624
682059653698686977,5221,1814
682047327939461121,3378,1034
682032003584274432,6925,2156
682003177596559360,3305,1642
681981167097122816,2926,1105
681891461017812993,2595,887
681694085539872773,13432,4345
681679526984871937,1850,482
681654059175129088,2780,995
681610798867845120,2008,508
681579835668455424,3718,1400
681523177663676416,15056,6243
681340665377193984,1725,299
681339448655802368,9760,4357
681320187870711809,2788,811
681302363064414209,4144,1962
681297372102656000,3360,1028
681281657291280384,3389,1181
681261549936340994,1527,295
681242418453299201,1571,580
681231109724700672,2516,519
681193455364796417,3898,1602
680970795137544192,2551,715
680959110691590145,4788,2139
680940246314430465,3383,1132
680934982542561280,2185,471
680913438424612864,2510,663
680889648562991104,1851,394
680836378243002368,3629,1429
680805554198020098,2272,711
680801747103793152,2488,888
680798457301471234,2996,1120
680609293079592961,2767,768
680583894916304897,3806,1444
680497766108381184,4444,2053
680494726643068929,1798,518
680473011644985345,2672,801
680440374763077632,1523,544
680221482581123072,1520,309
680206703334408192,2981,1260
680191257256136705,2253,540
680176173301628928,4098,1683
680161097740095489,2434,787
680145970311643136,3799,1871
680130881361686529,2401,1018
680115823365742593,2846,972
680100725817409536,3752,1465
680085611152338944,13436,9558
680070545539371008,2702,938
680055455951884288,17537,7620
679877062409191424,2066,691
679872969355714560,2282,713
679862121895714818,2577,668
679854723806179328,3008,1321
679844490799091713,2487,821
679828447187857408,38037,15047
679777920601223168,3227,1195
679736210798047232,2188,851
679729593985699840,2267,879
679722016581222400,1736,501
679530280114372609,4987,2219
679527802031484928,2773,774
679511351870550016,3530,1364
679503373272485890,3305,1587
679475951516934144,2196,686
679462823135686656,33267,20169
679405845277462528,2491,1287
679158373988876288,22508,8678
679148763231985668,2898,1102
679132435750195208,3107,1237
679111216690831360,6232,2734
679062614270468097,17871,8782
679047485189439488,2357,729
679001094530465792,2957,1319
678991772295516161,2437,1256
678969228704284672,1715,495
678800283649069056,2694,963
678798276842360832,3643,1271
678774928607469569,2928,985
678767140346941444,3698,1463
678764513869611008,1712,508
678755239630127104,7471,3534
678740035362037760,3930,1814
678708137298427904,5821,2598
678675843183484930,3005,1582
678643457146150913,2147,453
678446151570427904,4181,1671
678424312106393600,5652,2707
678410210315247616,4426,1947
678399652199309312,82491,33903
678396796259975168,1658,449
678389028614488064,1950,449
678380236862578688,2550,967
678341075375947776,1800,572
678334497360859136,1358,279
678278586130948096,11980,6482
678255464182861824,1652,396
678023323247357953,2008,410
678021115718029313,14369,6784
677961670166224897,3568,1790
677918531514703872,1405,436
677895101218201600,5043,2241
677716515794329600,3181,1029
677700003327029250,3542,1535
677698403548192770,1278,339
677687604918272002,2583,896
677673981332312066,3485,1596
677662372920729601,2031,1040
677644091929329666,1954,846
677573743309385728,2233,769
677565715327688705,1348,484
677557565589463040,2541,1238
677547928504967168,7217,3868
677530072887205888,1118,240
677335745548390400,3162,1905
677334615166730240,1417,314
677331501395156992,1134,251
677328882937298944,3781,1587
677314812125323265,1712,569
677301033169788928,1292,435
677269281705472000,2074,747
677228873407442944,3690,1740
677187300187611136,2844,980
676975532580409345,2889,1136
676957860086095872,2300,857
676949632774234114,1353,422
676948236477857792,2263,923
676946864479084545,1773,400
676942428000112642,2157,806
676936541936185344,13198,5207
676916996760600576,3077,1909
676897532954456065,2343,764
676864501615042560,2187,753
676821958043033607,23961,16568
676819651066732545,1871,704
676811746707918848,1469,448
676776431406465024,5188,2123
676617503762681856,3013,1043
676613908052996102,1130,207
676606785097199616,1955,465
676603393314578432,1212,411
676593408224403456,4751,2281
676590572941893632,947,135
676588346097852417,2424,846
676582956622721024,1254,296
676575501977128964,2690,1186
676533798876651520,1953,593
676496375194980353,1577,567
676470639084101634,12043,4938
676440007570247681,1784,703
676430933382295552,1452,364
676263575653122048,2155,580
676237365392908289,1268,309
676219687039057920,77638,32769
676215927814406144,1801,620
676191832485810177,2366,1083
676146341966438401,1985,705
676121918416756736,2224,1223
676101918813499392,2914,1224
676098748976615425,3120,1519
676089483918516224,1366,452
675898130735476737,1698,603
675891555769696257,2208,920
675888385639251968,2461,1013
675878199931371520,4326,1473
675870721063669760,1697,601
675853064436391936,2783,1368
675849018447167488,977,157
675845657354215424,2366,935
675822767435051008,1581,562
675820929667219457,1086,242
675798442703122432,10603,3572
675781562965868544,1676,499
675740360753160193,1208,365
675710890956750848,1954,868
675707330206547968,2052,734
675706639471788032,668,103
675534494439489536,1878,439
675531475945709568,1220,404
675522403582218240,1073,300
675517828909424640,1349,481
675501075957489664,17688,6115
675497103322386432,3243,1363
675489971617296384,1343,624
675483430902214656,1909,1020
675432746517426176,1573,597
675372240448454658,1750,531
675362609739206656,1080,239
675354435921575936,33844,18046
675349384339542016,4038,2377
675334060156301312,2872,1359
675166823650848770,3723,1693
675153376133427200,6489,2739
675149409102012420,3860,1765
675147105808306176,972,253
675146535592706048,1232,328
675145476954566656,2201,947
675135153782571009,1338,517
675113801096802304,2010,818
675111688094527488,991,265
675109292475830276,2884,1189
675047298674663426,1091,342
675015141583413248,2798,1257
675006312288268288,1011,236
675003128568291329,1596,495
674999807681908736,2314,1151
674805413498527744,884,370
674800520222154752,3087,898
674793399141146624,2570,1142
674790488185167872,1136,263
674788554665512960,835,218
674781762103414784,2059,1261
674774481756377088,1159,496
674767892831932416,1879,830
674764817387900928,804,249
674754018082705410,1400,468
674752233200820224,1500,486
674743008475090944,1440,581
674742531037511680,500,54
674739953134403584,1141,412
674737130913071104,664,96
674690135443775488,1181,487
674670581682434048,1658,683
674664755118911488,946,264
674646392044941312,1482,524
674644256330530816,1059,281
674638615994089473,1728,605
674632714662858753,1542,603
674606911342424069,961,102
674468880899788800,6391,2154
674447403907457024,1088,372
674436901579923456,1141,412
674422304705744896,1473,556
674416750885273600,702,146
674410619106390016,1228,485
674394782723014656,1538,596
674372068062928900,866,323
674330906434379776,576,76
674318007229923329,1448,536
674307341513269249,11620,7252
674291837063053312,15128,6150
674271431610523648,1609,760
674269164442398721,921,235
674265582246694913,1675,886
674262580978937856,1336,473
674255168825880576,1507,582
674082852460433408,775,177
674075285688614912,1003,299
674063288070742018,6522,2314
674053186244734976,3407,1352
674051556661161984,1474,503
674045139690631169,1452,664
674042553264685056,738,134
674038233588723717,1124,426
674036086168010753,863,223
674024893172875264,1826,1278
674019345211760640,1158,312
674014384960745472,1600,673
674008982932058114,1230,368
673956914389192708,1993,1003
673919437611909120,1195,383
673906403526995968,3273,1682
673887867907739649,953,262
673716320723169284,3139,788
673715861853720576,3617,2166
673711475735838725,1057,308
673709992831262724,867,284
673708611235921920,1101,300
673707060090052608,1118,405
673705679337693185,1283,413
673700254269775872,1473,594
673697980713705472,3882,2038
673689733134946305,1777,676
673688752737402881,1290,515
673686845050527744,1475,454
673680198160809984,1401,484
673662677122719744,1278,373
673656262056419329,730,253
673636718965334016,1138,374
673612854080196609,1620,747
673583129559498752,1220,381
673580926094458881,850,276
673576835670777856,1414,582
673363615379013632,1045,317
673359818736984064,1484,694
673355879178194945,1523,605
673352124999274496,1687,556
673350198937153538,755,221
673345638550134785,2582,1325
673343217010679808,992,280
673342308415348736,1298,610
673320132811366400,13752,8247
673317986296586240,886,269
673295268553605120,7677,3278
673270968295534593,1084,383
673240798075449344,1450,756
673213039743795200,2298,877
673148804208660480,1732,650
672997845381865473,2005,746
672995267319328768,974,307
672988786805112832,998,303
672984142909456390,1277,562
672980819271634944,1846,1036
672975131468300288,1721,948
672970152493887488,965,367
672968025906282496,1336,563
672964561327235073,1450,661
672902681409806336,1392,521
672898206762672129,912,434
672884426393653248,1582,856
672877615439593473,1053,381
672834301050937345,1336,589
672828477930868736,1274,506
672640509974827008,989,332
672622327801233409,1319,513
672614745925664768,1245,602
672609152938721280,1135,400
672604026190569472,1133,413
672594978741354496,1351,624
672591762242805761,969,344
672591271085670400,745,190
672538107540070400,1049,380
672523490734551040,655,178
672488522314567680,1136,450
672482722825261057,1156,625
672481316919734272,728,128
672475084225949696,1462,719
672466075045466113,1378,556
672272411274932228,6574,3500
672267570918129665,1530,634
672264251789176834,1168,349
672256522047614977,2872,1603
672254177670729728,1460,765
672248013293752320,1754,628
672245253877968896,701,162
672239279297454080,912,330
672231046314901505,1869,1043
672222792075620352,801,217
672205392827572224,2306,1190
672169685991993344,1040,380
672160042234327040,886,369
672139350159835138,1780,740
672125275208069120,2455,1178
672095186491711488,1017,377
672082170312290304,959,377
672068090318987265,1321,530
671896809300709376,8622,4287
671891728106971137,1355,585
671882082306625538,3534,1418
671879137494245376,1448,706
671874878652489728,1270,576
671866342182637568,1145,516
671855973984772097,924,465
671789708968640512,7183,3595
671768281401958400,1216,540
671763349865160704,1714,952
671744970634719232,1372,794
671743150407421952,752,238
671735591348891648,1477,778
671729906628341761,8658,4491
671561002136281088,13073,7452
671550332464455680,933,213
671547767500775424,1375,613
671544874165002241,2023,1079
671542985629241344,1110,583
671538301157904385,941,406
671536543010570240,1202,420
671533943490011136,1041,595
671528761649688577,850,265
671520732782923777,1421,540
671518598289059840,967,301
671511350426865664,1639,747
671504605491109889,7169,3649
671497587707535361,932,459
671488513339211776,1031,482
671486386088865792,589,212
671485057807351808,775,238
671390180817915904,1448,753
671362598324076544,1132,301
671357843010908160,406,151
671355857343524864,487,116
671347597085433856,980,441
671186162933985280,751,218
671182547775299584,1148,356
671166507850801152,891,361
671163268581498880,1691,1138
671159727754231808,383,84
671154572044468225,737,225
671151324042559489,685,159
671147085991960577,690,234
671141549288370177,1191,672
671138694582165504,950,417
671134062904504320,765,199
671122204919246848,3569,2598
671115716440031232,1385,795
671109016219725825,1169,453
670995969505435648,1126,301
670842764863651840,25024,9012
670840546554966016,607,200
670838202509447168,1138,717
670833812859932673,458,128
670832455012716544,749,225
670826280409919488,5661,4182
670823764196741120,792,198
670822709593571328,624,99
670815497391357952,3235,1586
670811965569282048,1153,277
670807719151067136,1173,504
670804601705242624,2007,985
670803562457407488,348,89
670797304698376195,748,243
670792680469889025,849,285
670789397210615808,676,247
670786190031921152,611,207
670783437142401025,834,406
670782429121134593,1596,797
670780561024270336,796,297
670778058496974848,333,74
670764103623966721,1096,436
670755717859713024,452,114
670733412878163972,981,526
670727704916926465,842,371
670717338665226240,1235,510
670704688707301377,779,383
670691627984359425,599,250
670679630144274432,762,292
670676092097810432,255,44
670668383499735048,10923,5205
670474236058800128,1564,786
670468609693655041,359,87
670465786746662913,983,568
670452855871037440,559,213
670449342516494336,1216,692
670444955656130560,6841,2039
670442337873600512,653,203
670435821946826752,1074,532
670434127938719744,1431,665
670433248821026816,334,117
670428280563085312,1412,651
670427002554466305,526,169
670421925039075328,1338,655
670420569653809152,636,327
670417414769758208,578,328
670411370698022913,2068,927
670408998013820928,568,231
670403879788544000,441,162
670385711116361728,571,219
670374371102445568,756,277
670361874861563904,335,69
670338931251150849,434,114
670319130621435904,3935,1262
670303360680108032,434,139
670290420111441920,723,296
670093938074779648,1049,347
670086499208155136,710,262
670079681849372674,2260,1280
670073503555706880,1598,815
670069087419133954,644,251
670061506722140161,780,353
670055038660800512,682,340
670046952931721218,657,181
670040295598354432,769,115
670037189829525505,598,287
670003130994700288,342,96
669993076832759809,331,87
669972011175813120,455,168
669970042633789440,309,62
669942763794931712,518,172
669926384437997569,385,108
669923323644657664,242,59
669753178989142016,828,414
669749430875258880,275,67
669684865554620416,532,91
669683899023405056,396,114
669682095984410625,358,136
669680153564442624,680,299
669661792646373376,821,454
669625907762618368,3595,1863
669603084620980224,960,374
669597912108789760,520,155
669583744538451968,1515,954
669573570759163904,444,146
669571471778410496,1616,1049
669567591774625800,239,58
669564461267722241,393,128
669393256313184256,375,79
669375718304980992,1363,753
669371483794317312,503,186
669367896104181761,473,163
669363888236994561,637,236
669359674819481600,374,127
669354382627049472,2763,1306
669353438988365824,660,266
669351434509529089,451,193
669328503091937280,1030,430
669327207240699904,585,119
669324657376567296,504,214
669216679721873412,1209,414
669214165781868544,447,175
669203728096960512,1020,492
669037058363662336,673,322
669015743032369152,755,384
669006782128353280,589,258
669000397445533696,21247,6561
668994913074286592,449,240
668992363537309700,754,356
668989615043424256,695,338
668988183816871936,914,488
668986018524233728,563,173
668981893510119424,548,317
668979806671884288,805,356
668975677807423489,1328,599
668967877119254528,149,25
668960084974809088,720,245
668955713004314625,286,74
668932921458302977,272,59
668902994700836864,324,103
668892474547511297,401,155
668872652652679168,539,308
668852170888998912,460,171
668826086256599040,444,141
668815180734689280,581,278
668779399630725120,715,382
668655139528511488,541,223
668645506898350081,913,554
668643542311546881,899,543
668641109086707712,1099,554
668636665813057536,1062,502
668633411083464705,2872,1697
668631377374486528,734,326
668627278264475648,324,118
668625577880875008,395,138
668623201287675904,1466,796
668620235289837568,207,44
668614819948453888,621,322
668587383441514497,1700,1111
668567822092664832,250,57
668544745690562560,532,233
668542336805281792,470,222
668537837512433665,257,77
668528771708952576,472,232
668507509523615744,331,111
668496999348633600,420,135
668484198282485761,434,241
668480044826800133,471,152
668466899341221888,899,527
668297328638447616,632,306
668291999406125056,248,32
668286279830867968,517,142
668274247790391296,840,235
668268907921326080,563,243
668256321989451776,1325,636
668248472370458624,1013,501
668237644992782336,6315,2918
668226093875376128,303,106
668221241640230912,518,203
668204964695683073,558,200
668190681446379520,664,200
668171859951755264,501,201
668154635664932864,505,325
668142349051129856,576,294
668113020489474048,674,250
667937095915278337,1287,814
667924896115245057,307,113
667915453470232577,215,58
667911425562669056,497,311
667902449697558528,859,385
667886921285246976,1913,1115
667885044254572545,831,499
667878741721415682,397,122
667873844930215936,638,417
667866724293877760,3039,1057
667861340749471744,245,78
667832474953625600,292,63
667806454573760512,1069,508
667801013445750784,333,97
667793409583771648,709,336
667782464991965184,414,249
667773195014021121,239,58
